pincode,city,latitude,longitude,state
412301,Pune,18.3495000,74.0256389,
410506,Pune,18.7212500,73.6873056,
412207,Pune,18.5818056,73.9815833,
412215,Pune,18.448053999999999,74.406943999999996,
412212,Pune,18.293074,73.637768,
413114,Pune,18.0393333,74.7870556,
110001,Delhi,28.6174167,77.2129167,
110001,Delhi,28.6212222,77.2380278,
110003,Delhi,28.6317778,77.2402500,
110001,Delhi,28.6174166,77.2129166,
110001,Delhi,28.6286944,77.2338611,
110001,Delhi,28.6178889,77.2019167,
110001,Delhi,28.6330556,77.2077222,
110021,Delhi,28.583723,77.190064,
110037,Delhi,28.545674,77.123159,
110023,Delhi,28.5784167,77.2092500,
110067,Delhi,28.5550833,77.1762222,
110022,Delhi,28.5615556,77.1792222,
110070,Delhi,28.534162,77.152685,
110028,Delhi,28.6305000,77.1349167,
110046,Delhi,28.6110556,77.1029167,
394325,Surat,21.1796200,72.9620200,
395001,Surat,21.7448889,72.8241667,
395001,Surat,22.0540278,72.7978333,
394518,Surat,21.1984722,72.8342778,
394230,Surat,21.0821667,71.8795556,
394110,Surat,21.4020660,72.9257660,
395013,Surat,21.2146878,72.8269532,
395002,Surat,21.1957222,72.8454722,
394210,Surat,21.1698889,72.8432222,
394445,Surat,21.1984722,72.8342778,
390006,Vadodara,22.3035833,73.1976944,
390022,Vadodara,22.3328611,73.2073611,
390001,Vadodara,22.2922500,73.2033889,
390014,Vadodara,22.3035833,73.1976944,
390013,Vadodara,22.3035833,73.1976944,
390011,Vadodara,22.2781944,73.1944722,
390009,Vadodara,22.2570278,73.2136667,
390020,Vadodara,22.3002500,73.1795556,
390003,Vadodara,22.3252222,73.1645833,
391774,Vadodara,22.3035833,73.1976944,
391330,Vadodara,22.3035833,73.1976944,
391340,Vadodara,22.3035833,73.1976944,
391101,Vadodara,22.3035833,73.1976944,
390007,Vadodara,22.2995833,73.1665556,
122008,Gurugram,28.4620000,77.0316389,
122001,Gurugram,28.4596111,77.0672778,
122016,Gurugram,28.4965833,77.0852778,
122414,Gurugram,28.2882500,76.6841389,
122103,Gurugram,28.4002500,77.0675278,
122018,Gurugram,0,0,
122001,Gurugram,28.4662551,77.0173111,
160003,Chandigarh,30.6765278,76.7947778,
160004,Chandigarh,30.6473056,76.7890278,
160014,Chandigarh,30.7545277,76.7390000,
160102,Chandigarh,30.6922778,76.8096111,
160011,Chandigarh,30.7599167,76.7838889,
160014,Chandigarh,30.7576944,76.7686111,
160023,Chandigarh,30.7396389,76.7670278,
160030,Chandigarh,30.7113611,76.7906389,
160022,Chandigarh,30.7247778,76.7592222,
160036,Chandigarh,30.7345833,76.7523611,
160001,Chandigarh,30.7602777,76.8024722,
302001,Jaipur,26.9183611,75.8132222,
302001,Jaipur,26.9308330,75.8154870,
302049,Jaipur,26.917791,75.803439,
302031,Jaipur,26.9118889,70.6024722,
302029,Jaipur,26.8068610,75.7496810,
302026,Jaipur,26.8718333,75.6981944,
302016,Jaipur,26.9493611,75.8027222,
302037,Jaipur,26.9192500,75.7196389,
302006,Jaipur,26.9150000,75.7853889,
302034,Jaipur,26.9192500,75.7196389,
302020,Jaipur,26.8388889,75.7705556,
302029,Jaipur,26.8111111,75.7833333,
302016,Jaipur,26.9363889,75.7900833,
302046,Jaipur,26.92098,75.79422,
302044,Jaipur,26.953393,75.702683,
302047,Jaipur,26.84961,75.76349,
302020,Jaipur,26.8750079,75.7534250,
303012,Jaipur,26.8718333,75.9474167,
303301,Jaipur,NA,NA,
303008,Jaipur,26.6798056,75.2299722,
303706,Jaipur,26.9883889,75.5838056,
303908,Jaipur,26.6446111,76.0857222,
303009,Jaipur,26.66338889,75.36852778,
303122,Jaipur,26.9192500,75.7196389,
303124,Jaipur,27.0332058,75.4609717,
303002,Jaipur,27.1328889,75.9566111,
303704,Jaipur,27.0862500,75.6554722,
303803,Jaipur,27.1222778,75.1398611,
303805,Jaipur,27.1520833,75.8085278,
600005,Chennai,13.0672470,80.2836640,
600005,Chennai,13.0672222,80.2838611,
600018,Chennai,13.0394444,80.2573611,
600005,Chennai,13.0595833,80.2743611,
600006,Chennai,13.0598889,80.2547778,
600017,Chennai,13.0342222,80.2394722,
600034,Chennai,13.1090833,80.3941667,
600034,Chennai,13.1049444,80.4262222,
600006,Chennai,13.0444590,80.2488070,
600106,Chennai,13.06666,80.214497,
600031,Chennai,13.07042,80.24255,
600010,Chennai,13.0796658,80.2370732,
600082,Chennai,13.12494,80.22565,
600011,Chennai,13.114056,80.228883,
600039,Chennai,13.123115,80.261074,
600016,Chennai,13.0052270,80.1616290,
600115,Chennai,12.9251389,80.1986944,
600078,Chennai,13.0433889,80.2064167,
600097,Chennai,12.9222778,80.2391389,
600097,Chennai,12.9485833,80.2400556,
600013,Chennai,13.11234,80.292283,
600081,Chennai,13.1380835,80.2946712,
600081,Chennai,13.142477,80.296466,
600021,Chennai,13.118859,80.285155,
600058,Chennai,13.1000833,80.1740833,
600118,Chennai,13.1377500,80.2641944,
600099,Chennai,13.1244722,80.2137778,
600068,Chennai,13.1271389,79.9108889,
600050,Chennai,13.0988611,80.1838333,
600125,Chennai,12.9251389,80.1986944,
226005,Lucknow,26.8132310,80.9049110,
226009,Lucknow,26.7701890,80.8785990,
226018,Lucknow,26.8495450,80.9215830,
226028,Lucknow,26.8736590,81.0379360,
226018,Lucknow,26.8461300,80.9262500,
226010,Lucknow,26.8731462,81.0121783,
226003,Lucknow,26.8684790,80.9079410,
226301,Lucknow,26.6818270,80.9823340,
226007,Lucknow,26.8659600,80.9512350,
226303,Lucknow,26.8447000,80.9456260,
226302,Lucknow,26.8684790,80.9079410,
226003,Lucknow,26.8684790,80.9079410,
226003,Lucknow,26.8534940,80.9031250,
226018,Lucknow,26.8461300,80.9262500,
226003,Lucknow,26.8685,80.9079,
226024,Lucknow,26.9004194,80.9484125,
226002,Lucknow,26.8182500,80.9489166,
226002,Lucknow,26.8182500,80.9489166,
226006,Lucknow,26.8687500,80.9587500,
226021,Lucknow,26.9105277,80.9539444,
226022,Lucknow,26.8977990,80.9705850,
226006,Lucknow,26.8736944,80.9595000,
226026,Lucknow,26.9303055,80.9826388,
226001,Lucknow,26.8447000,80.9456260,
226010,Lucknow,26.8625555,80.9909444,
700027,Kolkata,NA,NA,
700027,Kolkata,22.5175000,88.3352222,
700061,Kolkata,22.4782160,88.2843700,
700034,Kolkata,22.4912910,88.3254640,
700023,Kolkata,22.5395277,88.3268888,
700053,Kolkata,22.5097222,88.3338055,
700034,Kolkata,22.5039444,88.3167777,
700063,Kolkata,22.4721111,88.3082222,
700018,Kolkata,22.5013100,88.3006140,
700029,Kolkata,22.5172222,88.3541666,
700061,Kolkata,22.4813611,88.2994166,
700063,Kolkata,22.4646666,88.3072777,
700061,Kolkata,22.4730000,88.2980000,
700007,Kolkata,22.5840000,88.3619166,
700006,Kolkata,22.5900277,88.3644444,
700005,Kolkata,22.5971666,88.3613330,
700067,Kolkata,22.5940000,88.3843888,
700086,Kolkata,22.4827500,88.3860000,
700032,Kolkata,22.4878056,88.3619444,
700047,Kolkata,22.4802222,88.3756667,
700078,Kolkata,22.5099444,88.3826389,
700082,Kolkata,22.5727778,88.3475000,
700033,Kolkata,22.5019444,88.3507778,
700082,Kolkata,22.4718050,88.3398710,
700047,Kolkata,22.4725000,88.3654167,
700041,Kolkata,22.5086944,88.3067222,
700092,Kolkata,22.4854167,88.3686944,
700075,Kolkata,22.3620000,88.2144000,
700094,Kolkata,22.5058905,88.4044575,
700078,Kolkata,22.5047170,88.3897100,
700013,Kolkata,22.5647778,88.3603889,
700069,Kolkata,22.5658333,88.3500000,
700071,Kolkata,22.5513333,88.3525833,
700071,Kolkata,22.5497222,88.3825000,
700017,Kolkata,22.5446389,88.3583889,
700014,Kolkata,22.3310697,88.2149693,
700017,Kolkata,22.3241364,88.2143800,
700009,Kolkata,22.3446321,88.2232787,
700015,Kolkata,22.3555602,88.2247217,
700015,Kolkata,22.3360850,88.2246061,
700010,Kolkata,22.3411337,88.2347017,
700039,Kolkata,22.3144206,88.2313330,
700039,Kolkata,22.3234740,88.2394130,
700001,Kolkata,22.3425000,88.2088000,
700001,Kolkata,22.5791000,88.3498000,
700001,Kolkata,22.3413000,88.2035000,
700037,Kolkata,22.6087570,88.3893600,
700037,Kolkata,22.6118889,22.3861944,
395001,Surat,21.1904167,72.8131389,
391110,Vadodara,22.1343333,73.4229444,
390001,Vadodara,22.3035833,73.1976944,
400014,Mumbai,19.0160278,72.8458611,
440001,Nagpur,21.1524,79.0693,
411001,Pune,18.52322222,73.87586111,
411002,Pune,18.5153889,73.8567778,
413102,Pune,18.147522,74.578278,
160017,Chandigarh,30.7423305,76.7833278,
500033,Hyderabad,17.431625,78.3694028,
500096,Hyderabad,17.415772,78.410858,
500041,Hyderabad,17.4184752,78.4614198,
500073,Hyderabad,17.4316097,78.4467863,
500110,Hyderabad,17.420564,78.402523,
500004,Hyderabad,17.40655556,78.46702778,
500022,Hyderabad,17.4085,78.47066667,
500031,Hyderabad,17.376416,78.391155,
500006,Hyderabad,17.36888,78.456528,
500004,Hyderabad,17.40158333,78.47502778,
500058,Hyderabad,17.33558,78.50194,
500036,Hyderabad,17.371358,78.501154,
500020,Hyderabad,17.68647222,78.83097222,
500056,Hyderabad,17.76919444,78.90222222,
500094,Hyderabad,17.489789,78.541240,
900099,Kolkata,22.57277778,88.3475,
500027,Hyderabad,17.3897647,78.4992701,
110010,Delhi,28.5700000,77.1300000,
396510,Surat,20.8306000,73.2469100,
394140,Surat,21.3091500,73.1127000,
394305,Surat,21.0834145,72.9873824,
394163,Surat,21.2997500,73.2312000,
394163,Surat,21.2997500,73.2312000,
394335,Surat,21.1170300,73.1076700,
394240,Surat,20.9598000,73.1872000,
394150,Surat,21.3186000,72.9265500,
394340,Surat,21.0209280,73.1365730,
394340,Surat,21.1766896,73.2153401,
394340,Surat,21.1170300,73.1076700,
394340,Surat,21.1170270,73.1076730,
394250,Surat,21.0227500,73.1432000,
394160,Surat,21.3960600,73.8076200,
394160,Surat,21.2541727,73.3022162,
394315,Surat,21.0683620,72.9427287,
394315,Surat,21.0636500,72.9773000,
394352,Surat,21.0834135,72.9873834,
394350,Surat,21.0208495,73.0453905,
394350,Surat,21.0522062,73.1324440,
394350,Surat,21.1170300,73.1076700,
394320,Surat,21.2702530,72.9624540,
394170,Surat,21.3717419,73.0557774,
394248,Surat,22.0508310,69.8567630,
394248,Surat,20.9050701,73.2544686,
394248,Surat,20.9189000,73.2244500,
394248,Surat,20.9189000,73.2244500,
394620,Surat,21.2210000,72.7776500,
394620,Surat,21.2210000,72.7776500,
394355,Surat,21.1707980,73.1858500,
394355,Surat,21.1170330,73.1076670,
394355,Surat,21.1864000,73.1364500,
394355,Surat,21.2177410,73.1713700,
394185,Surat,21.2702530,72.9624540,
393105,Vadodara,21.8732000,73.2131000,
392220,Vadodara,21.9266810,73.1259710,
392220,Vadodara,21.8903210,73.1543080,
392220,Vadodara,21.8927900,73.1231510,
394550,Surat,21.0811580,72.7289270,
394517,Surat,21.2152410,72.6609430,
395009,Surat,21.2108600,72.7713340,
394540,Surat,21.4141260,72.8183130,
394540,Surat,21.4626690,73.2794850,
394540,Surat,21.3784000,72.7539500,
395005,Surat,21.3803500,73.0966020,
394230,Surat,21.1004500,72.8954030,
394230,Surat,21.1002100,72.9230320,
395007,Surat,21.1210400,72.7658680,
395007,Surat,21.1485670,72.7923950,
395007,Surat,21.1161420,72.7880290,
395010,Surat,21.4888300,73.4798920,
394110,Surat,21.3864288,72.8000000,
394110,Surat,21.4463600,72.8724000,
394110,Surat,21.4311247,73.0154306,
394112,Surat,21.4423000,73.2499000,
394110,Surat,21.3534060,72.8408400,
394110,Surat,21.4021480,72.9258190,
394421,Surat,21.4874870,73.2116580,
394210,Surat,21.1549000,72.8250000,
394210,Surat,21.1534220,72.8717280,
394445,Surat,21.1950000,72.8194440,
394445,Surat,21.4362340,73.5461610,
394430,Surat,21.4070530,73.2441000,
394430,Surat,21.4626690,73.2794850,
394430,Surat,21.3823060,73.1998600,
394405,Surat,21.2760740,72.8079730,
394440,Surat,21.4302260,73.3296040,
394440,Surat,21.4047280,73.3915000,
394440,Surat,21.4649220,73.4150740,
394440,Surat,21.4136770,73.3089680,
394440,Surat,22.5018950,72.8958530,
395012,Surat,21.3236170,72.8507730,
391110,Vadodara,22.7893000,73.5933000,
391105,Vadodara,15.5934000,74.6932000,
391110,Vadodara,22.7893000,73.5933000,
391110,Vadodara,15.5934000,73.5933000,
391110,Vadodara,15.5934000,73.5933000,
391250,Vadodara,22.3552000,73.0205000,
391250,Vadodara,15.5934000,73.0205000,
391250,Vadodara,15.5934000,74.5212000,
391250,Vadodara,15.5934000,72.9614000,
391115,Vadodara,15.5934000,73.2578000,
391115,Vadodara,15.5934000,73.2578000,
391115,Vadodara,15.5934000,73.2578000,
391107,Vadodara,21.6609000,73.3115000,
391107,Vadodara,15.5934000,73.3115000,
391107,Vadodara,15.5934000,73.2694000,
390019,Vadodara,22.5635000,72.9091000,
390019,Vadodara,15.5934000,72.9091000,
390022,Vadodara,15.5934000,73.1125000,
390010,Vadodara,15.5934000,72.9091000,
391780,Vadodara,15.5900000,73.1200000,
391780,Vadodara,15.5900000,84.8300000,
391244,Vadodara,21.9800000,73.1600000,
391244,Vadodara,15.5900000,83.8500000,
391244,Vadodara,15.5900000,73.1600000,
391774,Vadodara,15.5900000,73.3400000,
391774,Vadodara,15.5900000,73.3400000,
391510,Vadodara,23.0200000,73.5200000,
391510,Vadodara,22.4700000,73.3900000,
391510,Vadodara,23.0200000,73.5200000,
391510,Vadodara,15.5900000,73.5200000,
391510,Vadodara,15.5900000,83.6700000,
391210,Vadodara,15.5900000,73.3200000,
391210,Vadodara,15.5900000,72.9400000,
391220,Vadodara,22.1000000,73.2700000,
391330,Vadodara,22.3500000,73.1100000,
391421,Vadodara,15.5900000,73.0400000,
391421,Vadodara,15.5900000,73.0400000,
391240,Vadodara,22.7800000,73.3200000,
391240,Vadodara,15.5900000,73.3200000,
391240,Vadodara,22.0100000,73.2300000,
391430,Vadodara,15.5900000,76.1300000,
391430,Vadodara,15.5900000,84.0700000,
391430,Vadodara,22.1400000,72.9800000,
391440,Vadodara,22.9100000,72.9200000,
391440,Vadodara,15.5900000,72.9200000,
391440,Vadodara,15.5900000,72.9200000,
391440,Vadodara,15.5900000,72.9200000,
391440,Vadodara,15.5900000,72.9200000,
391440,Vadodara,15.5900000,72.9200000,
391243,Vadodara,15.5900000,73.9400000,
391243,Vadodara,15.5900000,78.4900000,
391445,Vadodara,15.5900000,74.9500000,
391445,Vadodara,15.5900000,73.4700000,
391761,Vadodara,15.5900000,73.4900000,
391761,Vadodara,15.5900000,73.4900000,
391520,Vadodara,15.5900000,73.1800000,
391530,Vadodara,15.5900000,83.9600000,
391530,Vadodara,15.5900000,73.7800000,
391770,Vadodara,15.5900000,73.3600000,
391101,Vadodara,22.3100000,73.1400000,
391775,Vadodara,23.1300000,73.3500000,
391775,Vadodara,15.5900000,73.3500000,
391760,Vadodara,15.5900000,73.3400000,
392310,Vadodara,15.5900000,73.0400000,
122101,Gurugram,28.3913822,77.0511932,
122413,Gurugram,29.387630999999999,77.446428999999995,
122506,Gurugram,28.4467960,76.8256920,
122003,Gurugram,28.4465007,77.0736160,
122504,Gurugram,28.4670150,77.0811980,
122504,Gurugram,28.4670150,77.0811980,
122504,Gurugram,28.4670150,77.0811980,
122504,Gurugram,28.4670150,77.0811980,
122414,Gurugram,28.2717330,76.7408670,
122004,Gurugram,28.4138870,76.9931945,
122503,Gurugram,28.3257280,76.7778110,
122103,Gurugram,28.2484590,77.0658020,
122103,Gurugram,28.2484590,77.0658020,
441204,Nagpur,21.0802000,79.1202770,
441108,Nagpur,20.7778680,79.0263640,
441108,Nagpur,20.8594760,78.9698310,
441108,Nagpur,21.0494860,79.0433180,
441108,Nagpur,21.1523340,79.0942620,
441108,Nagpur,21.0201370,79.0726260,
441108,Nagpur,20.951305999999999,79.003688999999994,
441110,Nagpur,21.0735490,78.9613490,
441110,Nagpur,21.0458940,78.9655900,
441110,Nagpur,21.010073999999999,78.943501999999995,
440023,Nagpur,21.1653610,78.9938620,
440023,Nagpur,20.9326680,78.7868540,
441201,Nagpur,20.7853760,79.4784740,
441301,Nagpur,21.2919130,78.3504430,
441501,Nagpur,21.2316030,78.9173900,
441501,Nagpur,21.2673140,78.8679890,
441501,Nagpur,21.185804000000001,78.798505000000006,
441401,Nagpur,21.1277080,79.0831290,
441401,Nagpur,21.2425150,79.2408130,
441401,Nagpur,21.4442420,79.2962010,
441401,Nagpur,21.5277810,79.3423310,
441401,Nagpur,21.1563500,79.1144830,
441302,Nagpur,20.3820880,82.2501810,
441302,Nagpur,21.3409650,78.6845460,
441101,Nagpur,20.9199270,78.9500370,
441101,Nagpur,21.1215810,78.9601280,
441102,Nagpur,21.2640330,79.1654350,
441103,Nagpur,21.1948700,78.6533480,
441103,Nagpur,21.166502999999999,78.651995999999997,
441103,Nagpur,21.124231000000002,78.647371000000007,
441111,Nagpur,21.2678080,79.0426120,
441202,Nagpur,41.028533000000003,73.765744999999995,
441202,Nagpur,21.112217000000001,79.133170000000007,
441202,Nagpur,21.012079,79.256743999999998,
441202,Nagpur,34.083424999999998,118.37527,
441202,Nagpur,23.34844,85.851183000000006,
441210,Nagpur,21.9325570,78.3529330,
441210,Nagpur,21.1351220,79.7259660,
441210,Nagpur,20.9968590,79.5722850,
441210,Nagpur,32.7340700,73.3959200,
441502,Nagpur,21.2310290,78.7812680,
441303,Nagpur,21.4442460,78.4453530,
441304,Nagpur,21.0402450,79.1107490,
441304,Nagpur,21.0402450,79.1107490,
441305,Nagpur,21.2574270,78.3998360,
441305,Nagpur,21.3496440,78.5160340,
441305,Nagpur,21.0969180,79.1070370,
441105,Nagpur,21.0409410,79.0249120,
441105,Nagpur,21.4139850,79.1865960,
441105,Nagpur,21.335695000000001,78.937413000000006,
441106,Nagpur,32.1346320,75.6891700,
441106,Nagpur,21.1425550,79.0803490,
441106,Nagpur,18.2782360,74.3174130,
441106,Nagpur,21.3436670,79.3169800,
441106,Nagpur,21.2413520,79.1856230,
441306,Nagpur,24.5802820,80.8142480,
441204,Nagpur,21.0825920,79.1594850,
411014,Pune,NA,NA,
411023,Pune,18.4256530,73.7675930,
412411,Pune,19.1826660,74.0975680,
412411,Pune,19.1098050,74.1078110,
412105,Pune,18.840506000000001,73.907188000000005,
412401,Pune,18.3677000,73.7739500,
412401,Pune,18.3677000,73.7739500,
413102,Pune,18.1500090,74.5832910,
413102,Pune,18.3022756,74.5160885,
413102,Pune,18.1500070,74.5832930,
413102,Pune,18.1587988,74.5841255,
413102,Pune,18.1913250,74.5793700,
413102,Pune,18.5364384,74.2645718,
412410,Pune,19.1931080,74.1955540,
413104,Pune,18.1130700,75.0269570,
413104,Pune,18.2134500,74.5181000,
413104,Pune,18.0339330,74.7241970,
413105,Pune,18.4630616,74.5788829,
413130,Pune,18.2919650,74.7543080,
413130,Pune,18.1590597,74.9659427,
412206,Pune,18.0142280,73.1910120,
412206,Pune,18.1152400,18.1152400,
412206,Pune,18.0512048,73.7792227,
412206,Pune,18.1458269,73.8429777,
412206,Pune,18.1639800,73.7698490,
412206,Pune,18.2243000,73.6859950,
412206,Pune,18.0657149,73.7915605,
412206,Pune,18.1786332,73.8814056,
412206,Pune,18.0334840,73.7694810,
410501,Pune,18.7819700,73.8178440,
410501,Pune,18.7391750,73.7801450,
410513,Pune,18.9859350,73.7711770,
413801,Pune,18.461410000000001,74.564850000000007,
413801,Pune,18.453802,74.681663,
413801,Pune,18.459288999999998,74.587334999999996,
410509,Pune,19.1123234,73.7301261,
410509,Pune,19.0861430,73.6357730,
412408,Pune,19.0674480,73.8056430,
411025,Pune,18.378312000000001,73.687466000000001,
413106,Pune,18.1021740,75.0951590,
410402,Pune,18.732780000000002,73.376126999999997,
412303,Pune,18.2732500,74.1510000,
410502,Pune,19.2092860,73.8725830,
410502,Pune,19.2693810,73.8302590,
410502,Pune,19.1769270,73.8607350,
410502,Pune,19.1393710,73.8402110,
410502,Pune,19.1722830,73.7821650,
412404,Pune,18.9490510,73.7904400,
410405,Pune,18.747626,73.484475000000003,
410405,Pune,18.780749,73.556100000000001,
412203,Pune,18.493549999999999,74.40795,
412203,Pune,18.526119000000001,74.385137999999998,
412205,Pune,18.3236000,73.8807500,
412205,Pune,18.2600600,73.9378190,
412205,Pune,18.3484480,73.7944739,
412205,Pune,18.1655427,73.9389113,
410510,Pune,18.8776140,74.0913150,
412219,Pune,18.387632,74.428381000000002,
412218,Pune,18.891742000000001,74.175740000000005,
413802,Pune,18.395474,74.524478999999999,
412220,Pune,18.649999999999999,74.150000000000006,
412304,Pune,18.2732500,74.3112000,
410504,Pune,19.2022210,73.9701750,
410504,Pune,19.2110520,74.0593870,
410504,Pune,19.1649520,73.9868660,
412213,Pune,18.2354500,73.8373500,
412213,Pune,18.2354500,73.8373500,
412213,Pune,18.5320397,74.0314741,
412213,Pune,18.2962759,73.6374250,
412211,Pune,18.616834000000001,74.399798000000004,
412409,Pune,19.3019190,73.8249970,
412409,Pune,19.2092870,73.8725820,
412409,Pune,19.2092860,73.8725830,
412403,Pune,18.828685499999999,74.060027099999999,
413132,Pune,18.2099400,74.9269300,
413110,Pune,18.1552600,74.4247000,
413110,Pune,18.1552600,74.4247000,
412107,Pune,18.3505286,73.6196963,
412107,Pune,18.4117500,73.5090500,
412107,Pune,18.2962729,73.6374280,
412107,Pune,18.3121062,73.6272523,
412311,Pune,18.2468975,74.0153131,
412311,Pune,18.1854773,74.0549762,
412108,Pune,18.612742000000001,73.540272000000002,
412108,Pune,18.543949999999999,73.59375,
412108,Pune,18.581218,73.533645000000007,
412108,Pune,18.504480000000001,73.517610000000005,
410406,Pune,18.674478000000001,73.530699999999996,
410512,Pune,18.9499450,73.9058530,
412308,Pune,18.430819,73.977125999999998,
412412,Pune,18.3802500,74.3646000,
412115,Pune,18.455753999999999,73.558308999999994,
412115,Pune,18.537025100000001,73.732655600000001,
412104,Pune,18.3709370,74.2722180,
410505,Pune,18.8505160,73.7845570,
410505,Pune,18.9109980,73.6712800,
452016,Indore,22.708145999999999,75.922957999999994,
452016,Indore,26.819832999999999,88.244900999999999,
452016,Indore,23.065270000000002,75.425731999999996,
452016,Indore,22.730291000000001,75.966644000000002,
452016,Indore,22.689312000000001,76.030486999999994,
452016,Indore,22.765269,76.073274999999995,
453001,Indore,22.7590810,75.4970960,
453115,Indore,22.8500080,75.5499920,
453220,Indore,22.9693890,75.4990430,
453220,Indore,23.0052500,75.5293600,
453111,Indore,22.8290600,75.8330590,
453111,Indore,22.8450010,75.7197040,
452020,Indore,22.6810500,75.8727000,
453661,Indore,22.5584350,75.7560460,
453661,Indore,22.5177560,75.6120790,
453441,Indore,22.5376570,75.8330590,
453441,Indore,22.5164780,75.8243430,
453441,Indore,22.8327820,76.1030010,
453441,Indore,22.375536,75.701430000000002,
453551,Indore,22.8512850,72.3843870,
453551,Indore,22.944022,75.943645000000004,
453552,Indore,22.474067999999999,75.825135000000003,
400708,Thane,19.1500000,72.9900000,
421402,Thane,19.3504000,73.6022000,
421402,Thane,19.3504000,73.6022000,
421402,Thane,19.3504000,73.6022000,
421306,Thane,19.4131350,73.3649750,
421403,Thane,20.0771000,75.0291000,
421403,Thane,20.0771000,75.0291000,
421403,Thane,19.4638580,73.3256250,
421403,Thane,19.3716000,73.4710500,
421503,Thane,19.209530999999998,73.313711999999995,
421401,Thane,19.2514870,73.3878870,
421401,Thane,19.1670035,73.4465945,
421401,Thane,19.2514880,73.3878860,
421401,Thane,19.2514860,73.3878880,
421601,Thane,19.5007000,73.4153000,
421601,Thane,19.2268000,73.1054500,
421601,Thane,19.5101000,73.3469500,
421601,Thane,19.2268000,73.1054500,
421601,Thane,19.2412081,73.1290526,
421601,Thane,19.4164400,73.2927530,
421601,Thane,19.342608999999999,73.356336999999996,
400608,Thane,19.2183417,72.9780787,
421302,Thane,19.3717803,73.0763235,
421302,Thane,19.3566988,73.1232411,
421302,Thane,19.4016766,73.0854708,
421302,Thane,19.3224655,73.0678227,
400612,Thane,19.1194423,73.0582298,
400612,Thane,19.2183367,72.9780837,
421311,Thane,19.2489970,73.0744620,
401204,Thane,19.4870283,73.0279830,
410505,Pune,18.8955430,73.9021790,
410505,Pune,18.8268850,73.8757200,
410505,Pune,18.8460500,73.8507000,
412210,Pune,18.825896400000001,74.379265700000005,
412306,Pune,18.1052790,74.3528820,
412204,Pune,18.3299000,74.4380000,
410506,Pune,18.756284999999998,73.456315000000004,
412208,Pune,18.8258954,74.379266700000002,
412208,Pune,18.703239,74.173539000000005,
412110,Pune,18.541737999999999,74.025227999999998,
412110,Pune,18.7570184,73.572288400000005,
412202,Pune,18.46266,74.176473999999999,
412202,Pune,18.503,74.157700000000006,
412402,Pune,18.8405050,73.9071890,
412402,Pune,18.8554850,73.8826410,
412207,Pune,18.546643299999999,74.134264599999995,
412207,Pune,18.573199899999999,74.024129700000003,
412207,Pune,18.159949999999998,73.722880000000004,
412305,Pune,18.2446933,74.1592208,
412212,Pune,18.2962759,73.6374250,
413114,Pune,18.1130740,75.0269530,
413114,Pune,18.0499760,74.8055940,
413114,Pune,17.9822240,74.9064190,
412214,Pune,18.463064599999999,74.578879900000004,
412214,Pune,18.5093,74.257800000000003,
412214,Pune,18.526202000000001,74.292007600000005,
462022,Bhopal,23.240583300000001,77.470472200000003,
462030,Bhopal,23.3100000,77.1900000,
463106,Bhopal,23.6400000,77.4400000,
462101,Bhopal,23.4900000,77.3000000,
463111,Bhopal,23.6300000,77.4700000,
463111,Bhopal,23.7200000,77.5200000,
462038,Bhopal,23.3500000,77.4200000,
462120,Bhopal,23.7200000,77.2500000,
462120,Bhopal,23.8200000,77.2600000,
462120,Bhopal,23.8000000,77.2600000,
462010,Bhopal,23.399999999999999,77.540000000000006,
462026,Bhopal,23.219999999999999,77.439999999999998,
600118,Chennai,13.1120000,80.2240000,
600049,Chennai,13.1070000,80.1760000,
302038,Jaipur,NA,NA,
302027,Jaipur,26.9650200,75.9956670,
302012,Jaipur,27.0144510,75.7037510,
303904,Jaipur,26.8475060,75.6695380,
303904,Jaipur,26.8030960,75.6789910,
302041,Jaipur,26.9121820,75.5851570,
303305,Jaipur,NA,NA,
303301,Jaipur,NA,NA,
303301,Jaipur,NA,NA,
302017,Jaipur,26.8236120,75.9085790,
303012,Jaipur,19.2880780,78.4723530,
303604,Jaipur,26.0140000,75.1010000,
303604,Jaipur,26.0140000,75.1010000,
303604,Jaipur,26.0140000,75.1010000,
303604,Jaipur,26.837302000000001,74.995465999999993,
303602,Jaipur,26.0140000,75.1010000,
303602,Jaipur,26.0140000,75.1010000,
303602,Jaipur,26.0140000,75.1010000,
303007,Jaipur,26.0140000,75.1010000,
303901,Jaipur,NA,NA,
303901,Jaipur,NA,NA,
303904,Jaipur,26.6881210,75.5909820,
303904,Jaipur,27.2592280,79.1576750,
303904,Jaipur,30.3904,77.106555560000004,
303008,Jaipur,26.6332480,75.1019940,
303008,Jaipur,26.5265800,75.1414040,
303008,Jaipur,26.6425600,75.1421330,
303008,Jaipur,28.6672610,77.4465320,
303706,Jaipur,26.9818090,75.5000080,
303706,Jaipur,22.7086810,76.2761510,
303706,Jaipur,27.0156070,75.5757020,
303908,Jaipur,26.6816320,76.0942940,
303006,Jaipur,26.8714580,75.6958720,
303006,Jaipur,26.5030800,75.6606000,
303009,Jaipur,26.7325860,75.4985520,
303348,Jaipur,26.7240720,75.2865500,
303005,Jaipur,26.6598370,75.5822510,
303005,Jaipur,26.5570280,75.3485050,
303005,Jaipur,26.5050670,75.6055320,
303338,Jaipur,28.4218730,76.1406930,
